FechaVenta,IdVehiculo,IdModelo,IdCliente,Estado,Year,FechaPrimerContacto,FechaEntregaCoche,FechaCompraCoche,Precio
2017-12-15,21486,18,331,Segunda Mano,2005,2017-11-27,2017-12-21,2017-11-01,17223
2017-07-16,21487,8,23725,Segunda Mano,2006,2017-06-20,2017-07-29,2017-05-20,27979
2018-09-02,21488,9,22415,Segunda Mano,2005,2018-08-14,2018-09-07,2018-07-05,171909
2019-04-09,21489,5,13606,Segunda Mano,2005,2019-03-20,2019-04-15,2019-02-19,13001
2019-07-08,21490,11,29791,Segunda Mano,2015,2019-06-12,2019-07-14,2019-05-07,28242
2016-07-27,21491,3,2213,Segunda Mano,2006,2016-07-05,2016-07-31,2016-06-08,29907
2021-08-15,21492,8,16081,Segunda Mano,2017,2021-07-30,2021-08-20,2021-07-03,28931
2018-03-22,21493,9,433,Segunda Mano,2016,2018-03-07,2018-03-24,2018-02-07,147149
2021-01-11,21494,6,17221,Segunda Mano,2015,2020-12-26,2021-01-16,2020-11-16,30570
2020-11-10,21495,16,29547,Segunda Mano,2015,2020-10-25,2020-11-15,2020-09-29,17271
2016-11-11,21496,13,9298,Segunda Mano,2010,2016-10-24,2016-11-15,2016-09-27,37903
2015-02-04,21497,2,1558,Segunda Mano,2009,2015-01-21,2015-02-10,2014-12-17,33581
2022-03-01,21498,13,29626,Segunda Mano,2019,2022-02-12,2022-03-04,2022-01-08,41542
2015-06-11,21499,7,5100,Segunda Mano,2005,2015-05-23,2015-06-17,2015-04-21,23610
2019-07-19,21500,9,27991,Segunda Mano,2014,2019-06-30,2019-07-23,2019-05-23,153046
2022-03-02,21501,7,26940,Segunda Mano,2012,2022-02-12,2022-03-08,2022-01-04,33296
2016-05-08,21502,12,12476,Nuevo,2016,2016-04-22,2016-05-12,2016-03-17,46672
2022-03-06,21503,11,15505,Nuevo,2022,2022-02-13,2022-03-12,2022-01-18,32006
2017-07-21,21504,16,777,Nuevo,2017,2017-06-27,2017-07-23,2017-05-22,31782
2020-09-18,21505,9,6742,Segunda Mano,2012,2020-08-24,2020-09-22,2020-07-25,245240
2018-02-10,21506,4,29076,Segunda Mano,2016,2018-01-20,2018-02-14,2017-12-26,16959
2015-10-14,21507,13,9636,Segunda Mano,2000,2015-09-13,2015-10-19,2015-08-19,26138
2016-10-27,21508,16,6269,Segunda Mano,2014,2016-10-06,2016-10-31,2016-09-04,21545
2023-03-02,21509,14,24317,Segunda Mano,2019,2023-02-10,2023-03-10,2023-01-15,22014
2023-09-07,21510,15,25782,Nuevo,2023,2023-08-20,2023-09-08,2023-07-26,25011
2022-07-12,21511,18,18054,Segunda Mano,2009,2022-06-23,2022-07-17,2022-05-19,16410
2018-10-10,21512,18,20067,Nuevo,2018,2018-09-21,2018-10-13,2018-08-20,36123
2020-04-10,21513,6,15368,Segunda Mano,2010,2020-03-22,2020-04-12,2020-02-22,29979
2020-01-08,21514,14,11659,Segunda Mano,2009,2019-12-18,2020-01-12,2019-11-28,20542
2016-08-07,21515,10,3192,Segunda Mano,2014,2016-07-14,2016-08-10,2016-06-19,45628
2023-01-06,21516,3,19571,Nuevo,2023,2022-12-21,2023-01-11,2022-11-25,33016
2018-01-01,21517,19,15669,Segunda Mano,2012,2017-12-04,2018-01-09,2017-10-30,12853
2020-01-16,21518,20,29473,Nuevo,2020,2019-12-24,2020-01-21,2019-11-19,43165
2020-02-02,21519,6,6126,Nuevo,2020,2020-01-20,2020-02-06,2019-12-26,41384
2020-03-05,21520,18,1120,Segunda Mano,2018,2020-02-15,2020-03-14,2020-01-12,25304
2017-02-08,21521,5,18642,Nuevo,2017,2017-01-20,2017-02-13,2016-12-25,29216
2020-07-29,21522,15,4851,Segunda Mano,2012,2020-07-02,2020-07-31,2020-06-07,19190
2017-05-17,21523,18,10957,Segunda Mano,2014,2017-04-23,2017-05-22,2017-03-27,18511
2017-08-04,21524,12,10429,Segunda Mano,2014,2017-07-20,2017-08-09,2017-06-20,28504
2020-07-21,21525,9,15367,Segunda Mano,2016,2020-07-03,2020-07-23,2020-06-07,183110
2018-02-06,21526,10,29864,Nuevo,2018,2018-01-12,2018-02-06,2017-12-16,63084
2017-06-27,21527,11,5954,Nuevo,2017,2017-06-11,2017-06-30,2017-05-16,39516
2019-01-05,21528,18,1355,Segunda Mano,2012,2018-12-15,2019-01-16,2018-11-18,21842
2021-03-05,21529,7,24227,Segunda Mano,2009,2021-02-08,2021-03-08,2021-01-09,20600
2015-01-03,21530,12,13851,Segunda Mano,2007,2014-12-23,2015-01-13,2014-11-20,26052
2019-04-16,21531,16,7488,Segunda Mano,2004,2019-03-29,2019-04-21,2019-02-26,17078
2022-03-04,21532,10,7716,Segunda Mano,2017,2022-02-07,2022-03-09,2022-01-20,43082
2018-11-15,21533,2,3460,Segunda Mano,2007,2018-10-26,2018-11-20,2018-09-26,22521
2015-04-07,21534,9,1693,Nuevo,2015,2015-03-14,2015-04-08,2015-02-05,264807
2018-02-08,21535,17,14174,Nuevo,2018,2018-01-28,2018-02-12,2017-12-29,28406
2015-06-20,21536,5,27554,Segunda Mano,2005,2015-05-28,2015-06-24,2015-04-22,16020
2020-02-12,21537,13,24528,Nuevo,2020,2020-01-29,2020-02-16,2019-12-20,48530
2018-02-07,21538,12,8575,Segunda Mano,2006,2018-01-22,2018-02-10,2017-12-24,25395
2022-03-16,21539,16,14663,Segunda Mano,2018,2022-02-23,2022-03-23,2022-01-13,18340
2015-06-07,21540,11,27521,Segunda Mano,2002,2015-05-21,2015-06-13,2015-04-23,22309
2017-01-15,21541,1,8921,Segunda Mano,2012,2016-12-23,2017-01-20,2016-11-22,18404
2019-03-28,21542,15,25441,Nuevo,2019,2019-03-06,2019-04-01,2019-02-07,25443
2022-05-08,21543,9,23895,Segunda Mano,2018,2022-04-18,2022-05-15,2022-03-20,147515
2021-03-02,21544,7,9845,Segunda Mano,2014,2021-02-17,2021-03-05,2021-01-25,22314
2015-03-17,21545,14,12070,Segunda Mano,2004,2015-03-03,2015-03-21,2015-02-01,15534
2023-04-18,21546,14,2624,Segunda Mano,2013,2023-03-28,2023-04-23,2023-03-02,13553
2019-02-20,21547,5,22334,Segunda Mano,2007,2019-01-21,2019-02-24,2018-12-22,16273
2019-08-17,21548,10,23672,Segunda Mano,2016,2019-07-26,2019-08-19,2019-07-02,45680
2023-02-03,21549,16,17307,Segunda Mano,2014,2023-01-18,2023-02-08,2022-12-10,24393
2018-02-08,21550,5,29132,Segunda Mano,2015,2018-01-19,2018-02-14,2017-12-08,16911
2021-03-10,21551,13,20196,Nuevo,2021,2021-02-23,2021-03-16,2021-01-25,54055
2016-04-06,21552,19,26728,Segunda Mano,2010,2016-03-16,2016-04-13,2016-02-13,15981
2023-02-06,21553,3,21226,Segunda Mano,2022,2023-01-21,2023-02-12,2022-12-28,20916
2016-08-23,21554,17,16625,Segunda Mano,2015,2016-08-08,2016-08-29,2016-07-08,18505
2018-12-27,21555,13,7054,Segunda Mano,2003,2018-12-07,2019-01-02,2018-11-09,36617
2017-03-20,21556,11,12931,Segunda Mano,2012,2017-03-03,2017-03-25,2017-02-05,22823
2018-02-06,21557,8,979,Nuevo,2018,2018-01-14,2018-02-12,2017-12-14,53117
2020-01-06,21558,2,11012,Nuevo,2020,2019-12-14,2020-01-15,2019-11-25,34833
2023-03-05,21559,6,7586,Segunda Mano,2014,2023-02-12,2023-03-13,2023-01-19,28059
2017-09-08,21560,12,111,Nuevo,2017,2017-08-23,2017-09-14,2017-08-04,47306
2020-08-12,21561,12,1466,Segunda Mano,2012,2020-07-19,2020-08-22,2020-06-26,25647
2023-01-31,21562,1,3639,Segunda Mano,2020,2023-01-05,2023-02-05,2022-12-10,18513
2019-11-19,21563,4,12884,Segunda Mano,2004,2019-10-28,2019-11-25,2019-09-26,16150
2022-01-12,21564,8,19726,Segunda Mano,2021,2021-12-20,2022-01-17,2021-11-19,39858
2022-03-13,21565,11,5278,Segunda Mano,2008,2022-02-18,2022-03-20,2022-01-27,18714
2017-04-08,21566,20,17464,Segunda Mano,2004,2017-03-21,2017-04-12,2017-02-20,18542
2019-03-10,21567,1,3269,Segunda Mano,2014,2019-02-14,2019-03-15,2019-01-18,18791
2022-03-06,21568,11,10870,Segunda Mano,2014,2022-02-10,2022-03-12,2022-01-14,27593
2015-12-28,21569,15,3503,Nuevo,2015,2015-12-16,2015-12-31,2015-11-16,23798
2021-12-02,21570,10,4685,Nuevo,2021,2021-11-19,2021-12-07,2021-10-17,68563
2023-10-04,21571,15,26779,Segunda Mano,2016,2023-09-22,2023-10-09,2023-08-15,12947
2017-03-08,21572,15,27758,Segunda Mano,2010,2017-02-18,2017-03-13,2017-01-23,13161
2020-04-08,21573,5,16150,Segunda Mano,2010,2020-03-13,2020-04-13,2020-02-19,11937
2022-01-10,21574,5,25824,Segunda Mano,2014,2021-12-12,2022-01-12,2021-11-11,12570
2023-03-27,21575,1,18200,Segunda Mano,2021,2023-02-23,2023-04-02,2023-01-28,21005
2022-03-04,21576,13,20455,Nuevo,2022,2022-02-09,2022-03-08,2022-01-05,52803
2016-02-02,21577,12,15241,Segunda Mano,2006,2016-01-13,2016-02-06,2015-12-13,29314
2017-01-25,21578,7,28476,Segunda Mano,2008,2017-01-04,2017-01-31,2016-12-02,20383
2019-03-06,21579,16,12544,Nuevo,2019,2019-02-14,2019-03-08,2019-01-21,29248
2019-04-09,21580,14,16322,Segunda Mano,2013,2019-03-18,2019-04-15,2019-02-15,21311
2021-01-18,21581,13,28744,Segunda Mano,2009,2020-12-31,2021-01-23,2020-11-28,30239
2016-03-16,21582,11,4206,Segunda Mano,2007,2016-02-26,2016-03-22,2016-01-19,24705
2018-01-19,21583,18,27430,Segunda Mano,2015,2017-12-29,2018-01-22,2017-11-30,29630
2018-02-11,21584,3,22455,Segunda Mano,2010,2018-01-16,2018-02-13,2017-12-02,22709
2022-02-05,21585,9,23064,Segunda Mano,2019,2022-01-21,2022-02-08,2021-12-23,160399
2019-03-27,21586,11,23290,Nuevo,2019,2019-03-11,2019-03-30,2019-02-09,41414
2021-03-28,21587,16,2328,Segunda Mano,2014,2021-03-11,2021-04-05,2021-02-06,22892
2023-05-20,21588,7,15596,Segunda Mano,2010,2023-05-05,2023-05-21,2023-04-03,22701
2020-08-20,21589,8,6922,Nuevo,2020,2020-07-27,2020-08-25,2020-06-19,43896
2019-07-01,21590,9,17883,Segunda Mano,2010,2019-06-11,2019-07-08,2019-05-10,150496
2023-04-03,21591,17,10828,Segunda Mano,2016,2023-03-13,2023-04-09,2023-02-15,18706
2017-04-04,21592,7,15085,Segunda Mano,2009,2017-03-20,2017-04-05,2017-02-07,25962
2021-11-26,21593,9,3011,Segunda Mano,2006,2021-11-03,2021-12-02,2021-10-09,184915
2023-09-14,21594,14,20141,Segunda Mano,2015,2023-08-26,2023-09-19,2023-08-03,20730
2015-09-06,21595,10,6852,Segunda Mano,2005,2015-08-26,2015-09-11,2015-07-31,38348
2017-04-14,21596,12,10608,Segunda Mano,2004,2017-03-26,2017-04-19,2017-02-17,27197
2020-02-04,21597,15,509,Segunda Mano,2009,2020-01-18,2020-02-06,2019-12-20,14218
2022-01-27,21598,7,17341,Segunda Mano,2015,2022-01-14,2022-02-03,2021-12-17,31665
2017-06-20,21599,9,25000,Segunda Mano,2012,2017-06-01,2017-06-25,2017-05-14,193497
2019-02-11,21600,11,14653,Nuevo,2019,2019-01-21,2019-02-16,2018-12-21,41275
2019-02-14,21601,7,6964,Segunda Mano,2007,2019-02-01,2019-02-20,2018-12-31,17642
2022-01-07,21602,5,12784,Segunda Mano,2019,2021-12-27,2022-01-13,2021-11-17,19622
2019-02-06,21603,15,3025,Segunda Mano,2018,2019-01-20,2019-02-15,2018-12-27,17703
2015-02-21,21604,11,8110,Segunda Mano,2003,2015-02-02,2015-02-27,2014-12-28,24906
2019-05-02,21605,8,15045,Nuevo,2019,2019-04-18,2019-05-06,2019-03-13,42237
2020-04-29,21606,2,29756,Segunda Mano,2019,2020-04-08,2020-05-08,2020-02-25,27818
2018-02-20,21607,19,20603,Segunda Mano,2015,2018-01-27,2018-02-25,2017-12-25,15369
2018-01-08,21608,10,19585,Segunda Mano,2008,2017-12-18,2018-01-12,2017-11-20,31553
2020-01-07,21609,16,10278,Segunda Mano,2012,2019-12-15,2020-01-15,2019-11-10,24543
2023-06-09,21610,5,11072,Segunda Mano,2016,2023-05-21,2023-06-14,2023-04-17,17514
2015-11-05,21611,12,21167,Segunda Mano,2000,2015-10-18,2015-11-13,2015-09-22,29814
2015-03-07,21612,20,507,Segunda Mano,2005,2015-02-15,2015-03-12,2015-01-22,22773
2017-01-25,21613,6,2199,Nuevo,2017,2017-01-10,2017-01-30,2016-12-10,40465
2015-08-09,21614,12,3368,Segunda Mano,2007,2015-07-18,2015-08-14,2015-06-17,38330
2019-10-03,21615,10,21575,Segunda Mano,2015,2019-09-10,2019-10-11,2019-08-04,39430
2023-06-09,21616,13,6885,Segunda Mano,2016,2023-05-17,2023-06-14,2023-04-18,28940
2016-03-07,21617,2,9893,Segunda Mano,2009,2016-02-15,2016-03-12,2016-01-15,18646
2022-02-01,21618,19,22252,Nuevo,2022,2022-01-16,2022-02-05,2021-12-12,30475
2020-03-18,21619,13,6865,Segunda Mano,2013,2020-02-23,2020-03-23,2020-01-16,35642
2019-08-06,21620,15,13527,Segunda Mano,2012,2019-07-17,2019-08-07,2019-06-21,19708
2023-04-18,21621,4,28839,Segunda Mano,2008,2023-04-04,2023-04-22,2023-02-27,20519
2023-02-05,21622,5,27416,Segunda Mano,2008,2023-01-18,2023-02-08,2022-12-19,10345
2016-05-30,21623,9,22775,Segunda Mano,2009,2016-05-17,2016-06-03,2016-04-09,176789
2015-07-20,21624,10,1263,Segunda Mano,2011,2015-06-29,2015-07-23,2015-05-29,35831
2023-02-14,21625,18,13708,Segunda Mano,2010,2023-01-29,2023-02-21,2023-01-05,22872
2018-04-09,21626,4,16077,Nuevo,2018,2018-03-18,2018-04-15,2018-02-20,30390
2023-12-09,21627,7,8577,Nuevo,2023,2023-11-07,2023-12-16,2023-10-13,45188
2022-04-10,21628,12,13444,Segunda Mano,2007,2022-03-21,2022-04-13,2022-02-06,21791
2022-03-02,21629,18,18523,Segunda Mano,2012,2022-02-09,2022-03-10,2022-01-13,21330
2018-08-06,21630,8,1479,Segunda Mano,2010,2018-07-23,2018-08-13,2018-06-22,30254
2018-03-13,21631,6,10243,Nuevo,2018,2018-02-28,2018-03-19,2018-02-03,33670
2019-08-03,21632,5,26553,Segunda Mano,2012,2019-07-08,2019-08-11,2019-06-03,13691
2018-03-28,21633,9,11498,Segunda Mano,2005,2018-03-14,2018-04-01,2018-02-13,136547
2022-03-12,21634,8,2,Segunda Mano,2008,2022-02-19,2022-03-17,2022-01-22,19686
2017-08-02,21635,9,8284,Segunda Mano,2016,2017-07-08,2017-08-08,2017-06-06,192690
2018-12-01,21636,11,22950,Segunda Mano,2011,2018-11-06,2018-12-03,2018-10-09,27219
2023-02-11,21637,3,13095,Segunda Mano,2013,2023-01-28,2023-02-19,2022-12-30,22201
2018-03-05,21638,9,6678,Segunda Mano,2017,2018-02-09,2018-03-12,2018-01-07,192229
2018-04-09,21639,17,17611,Segunda Mano,2007,2018-03-25,2018-04-16,2018-02-23,17451
2017-05-03,21640,8,22993,Segunda Mano,2013,2017-04-11,2017-05-07,2017-03-16,29535
2021-03-19,21641,14,22794,Segunda Mano,2018,2021-03-06,2021-03-23,2021-02-04,22259
2022-04-08,21642,6,10560,Segunda Mano,2012,2022-03-14,2022-04-11,2022-02-04,20825
2018-02-02,21643,14,6318,Nuevo,2018,2018-01-14,2018-02-09,2017-12-11,35345
2015-05-08,21644,2,14366,Nuevo,2015,2015-04-20,2015-05-16,2015-03-20,41259
2017-03-07,21645,17,29500,Segunda Mano,2004,2017-02-09,2017-03-14,2017-01-04,14264
2021-10-01,21646,19,29269,Nuevo,2021,2021-09-10,2021-10-06,2021-08-09,31947
2017-12-07,21647,16,20623,Segunda Mano,2007,2017-11-14,2017-12-12,2017-10-14,22750
2021-09-01,21648,9,15380,Segunda Mano,2011,2021-08-14,2021-09-05,2021-07-18,144824
2022-10-18,21649,8,19260,Segunda Mano,2008,2022-10-01,2022-10-23,2022-09-11,29232
2015-11-16,21650,11,10732,Segunda Mano,2013,2015-11-01,2015-11-21,2015-09-29,31750
2015-07-08,21651,16,14883,Segunda Mano,2010,2015-06-18,2015-07-11,2015-05-24,19136
2017-05-01,21652,1,23222,Nuevo,2017,2017-04-07,2017-05-03,2017-03-05,23245
2022-08-04,21653,4,2518,Nuevo,2022,2022-07-13,2022-08-06,2022-06-09,34974
2016-09-11,21654,12,16258,Nuevo,2016,2016-08-19,2016-09-14,2016-07-20,50949
2016-02-05,21655,18,21889,Nuevo,2016,2016-01-16,2016-02-08,2015-12-26,33698
2017-03-21,21656,3,18292,Nuevo,2017,2017-03-02,2017-03-25,2017-01-21,45839
2023-03-03,21657,8,5159,Segunda Mano,2011,2023-02-06,2023-03-10,2023-01-10,22044
2023-04-09,21658,15,40,Nuevo,2023,2023-03-19,2023-04-17,2023-02-13,23052
2023-01-24,21659,14,27297,Segunda Mano,2019,2023-01-04,2023-01-29,2022-12-06,23091
2017-03-18,21660,13,9664,Nuevo,2017,2017-02-23,2017-03-23,2017-01-30,58509
2018-07-14,21661,3,7802,Segunda Mano,2010,2018-06-23,2018-07-21,2018-05-16,19930
2023-05-01,21662,11,24327,Segunda Mano,2017,2023-04-07,2023-05-05,2023-03-15,19119
2016-01-03,21663,19,3113,Segunda Mano,2005,2015-12-16,2016-01-08,2015-11-21,16768
2022-06-20,21664,12,27521,Segunda Mano,2019,2022-06-08,2022-06-24,2022-05-08,27095
2021-02-24,21665,12,6361,Segunda Mano,2008,2021-02-09,2021-02-28,2021-01-10,34713
2019-02-11,21666,14,22631,Segunda Mano,2011,2019-01-22,2019-02-12,2018-12-27,17643
2015-03-14,21667,6,17696,Segunda Mano,2000,2015-02-16,2015-03-18,2015-01-11,17717
2017-02-05,21668,15,28775,Nuevo,2017,2017-01-14,2017-02-10,2016-12-17,19982
2018-02-08,21669,11,3284,Segunda Mano,2010,2018-01-26,2018-02-13,2017-12-25,19758
2022-06-18,21670,9,16912,Segunda Mano,2020,2022-05-22,2022-06-23,2022-04-25,208693
2019-02-01,21671,20,19810,Nuevo,2019,2019-01-07,2019-02-06,2018-12-09,40060
2021-07-08,21672,9,23887,Segunda Mano,2014,2021-06-19,2021-07-15,2021-05-18,153327
2019-01-15,21673,17,16753,Nuevo,2019,2018-12-24,2019-01-20,2018-12-01,27951
2020-08-20,21674,3,26408,Nuevo,2020,2020-08-04,2020-08-23,2020-07-06,36581
2018-05-08,21675,4,2002,Segunda Mano,2007,2018-04-20,2018-05-15,2018-03-26,21525
2023-03-07,21676,8,900,Segunda Mano,2019,2023-02-09,2023-03-15,2023-01-13,40545
2022-02-05,21677,12,6861,Segunda Mano,2019,2022-01-20,2022-02-14,2021-12-14,30125
2015-01-05,21678,7,7631,Nuevo,2015,2014-12-24,2015-01-08,2014-11-26,40689
2017-02-04,21679,10,19646,Segunda Mano,2004,2017-01-17,2017-02-11,2016-12-23,27553
2019-06-03,21680,3,29817,Segunda Mano,2017,2019-05-16,2019-06-07,2019-04-21,21964
2016-03-16,21681,3,27165,Segunda Mano,2002,2016-02-25,2016-03-20,2016-01-25,16446
2015-01-05,21682,7,3216,Segunda Mano,2001,2014-12-14,2015-01-06,2014-11-03,29654
2015-02-16,21683,18,17560,Segunda Mano,2014,2015-01-23,2015-02-20,2014-12-20,22991
2020-12-23,21684,19,28420,Nuevo,2020,2020-12-04,2021-01-01,2020-11-01,24368
2021-11-08,21685,14,12629,Segunda Mano,2018,2021-10-14,2021-11-10,2021-09-14,25110
2019-03-01,21686,12,1934,Segunda Mano,2010,2019-02-03,2019-03-06,2018-12-31,31453
2018-01-07,21687,7,28061,Segunda Mano,2015,2017-12-24,2018-01-10,2017-12-02,34975
2018-10-03,21688,16,28172,Nuevo,2018,2018-09-12,2018-10-07,2018-08-07,28923
2021-03-29,21689,4,29275,Nuevo,2021,2021-03-07,2021-04-07,2021-02-05,35483
2023-11-27,21690,14,24056,Segunda Mano,2017,2023-11-12,2023-12-04,2023-10-17,26825
2023-10-06,21691,13,24624,Nuevo,2023,2023-09-16,2023-10-09,2023-08-18,60194
2017-11-19,21692,8,18376,Segunda Mano,2008,2017-10-22,2017-11-21,2017-09-23,25329
2016-03-16,21693,12,1917,Segunda Mano,2001,2016-02-26,2016-03-20,2016-02-06,19936
2020-01-03,21694,17,11454,Segunda Mano,2017,2019-12-16,2020-01-13,2019-11-17,20132
2020-06-13,21695,8,21586,Nuevo,2020,2020-05-17,2020-06-17,2020-04-22,54760
2015-03-01,21696,6,150,Segunda Mano,2005,2015-02-06,2015-03-06,2015-01-09,20883
2015-02-20,21697,7,10579,Nuevo,2015,2015-01-23,2015-03-01,2014-12-16,34529
2020-01-04,21698,13,23740,Segunda Mano,2011,2019-12-13,2020-01-07,2019-11-12,44220
2017-03-10,21699,15,8471,Segunda Mano,2003,2017-02-23,2017-03-14,2017-01-25,12560
2015-05-26,21700,15,467,Nuevo,2015,2015-05-06,2015-05-30,2015-04-07,22781
2019-05-20,21701,19,20518,Nuevo,2019,2019-05-01,2019-05-25,2019-04-14,26054
2015-06-30,21702,9,23971,Nuevo,2015,2015-06-01,2015-07-06,2015-05-03,242897
2023-06-14,21703,13,19872,Segunda Mano,2009,2023-05-31,2023-06-22,2023-05-06,34363
2020-02-03,21704,13,22190,Segunda Mano,2009,2020-01-16,2020-02-11,2019-12-19,36015
2020-03-08,21705,16,17063,Nuevo,2020,2020-02-10,2020-03-14,2020-01-08,29952
2023-07-20,21706,18,7289,Nuevo,2023,2023-06-29,2023-07-30,2023-05-30,33408
2022-01-17,21707,11,10911,Segunda Mano,2014,2021-12-25,2022-01-22,2021-11-23,30689
2017-08-09,21708,16,1752,Nuevo,2017,2017-07-21,2017-08-10,2017-06-19,28058
2015-01-13,21709,10,19990,Segunda Mano,2000,2014-12-16,2015-01-18,2014-11-11,34762
2023-03-27,21710,4,27145,Nuevo,2023,2023-03-08,2023-03-30,2023-02-03,40255
2017-05-02,21711,8,3320,Segunda Mano,2009,2017-04-17,2017-05-04,2017-03-14,29962
2016-04-10,21712,13,2033,Nuevo,2016,2016-03-14,2016-04-14,2016-02-08,51444
2016-03-04,21713,9,23572,Segunda Mano,2003,2016-02-17,2016-03-09,2016-01-13,156846
2023-04-16,21714,1,28227,Nuevo,2023,2023-04-01,2023-04-22,2023-02-23,23806
2016-06-18,21715,9,23443,Segunda Mano,2011,2016-05-30,2016-06-28,2016-05-01,191445
2023-03-04,21716,6,1879,Segunda Mano,2009,2023-02-02,2023-03-07,2023-01-10,19818
2019-05-09,21717,10,26059,Segunda Mano,2008,2019-04-19,2019-05-14,2019-03-21,29442
2015-04-15,21718,3,12149,Segunda Mano,2013,2015-03-20,2015-04-20,2015-02-20,37448
2018-03-13,21719,13,19806,Segunda Mano,2017,2018-02-17,2018-03-19,2018-01-21,39427
2015-12-10,21720,4,3824,Segunda Mano,2003,2015-11-22,2015-12-13,2015-10-21,14789
2023-12-17,21721,11,29350,Segunda Mano,2008,2023-11-28,2023-12-19,2023-10-29,18376
2021-07-10,21722,15,24770,Nuevo,2021,2021-06-16,2021-07-13,2021-05-15,26416
2020-01-21,21723,18,20017,Segunda Mano,2016,2020-01-02,2020-01-29,2019-12-13,24231
2015-03-22,21724,9,13285,Nuevo,2015,2015-02-27,2015-03-26,2015-01-26,303686
2022-09-04,21725,14,1296,Segunda Mano,2015,2022-08-21,2022-09-09,2022-07-15,24720
2019-11-20,21726,12,12390,Segunda Mano,2010,2019-10-29,2019-11-25,2019-10-09,28292
2019-12-08,21727,12,15418,Segunda Mano,2006,2019-11-19,2019-12-09,2019-10-30,24808
2023-02-09,21728,11,17145,Segunda Mano,2021,2023-01-16,2023-02-11,2022-12-17,20533
2023-02-05,21729,9,16581,Segunda Mano,2009,2023-01-14,2023-02-10,2022-12-10,158326
2018-01-23,21730,12,20339,Segunda Mano,2005,2018-01-11,2018-01-25,2017-12-08,17808
2018-05-17,21731,5,28275,Segunda Mano,2009,2018-05-02,2018-05-22,2018-04-03,15757
2018-03-04,21732,20,1953,Nuevo,2018,2018-02-12,2018-03-08,2018-01-15,34498
2020-02-10,21733,16,13398,Segunda Mano,2007,2020-01-20,2020-02-12,2019-12-22,20280
2023-08-02,21734,13,9915,Segunda Mano,2014,2023-07-14,2023-08-06,2023-06-20,35874
2021-06-01,21735,8,9030,Segunda Mano,2020,2021-05-13,2021-06-06,2021-04-05,32306
2023-08-07,21736,6,25567,Nuevo,2023,2023-07-15,2023-08-11,2023-06-12,43151
2020-05-24,21737,8,28906,Segunda Mano,2016,2020-05-09,2020-05-27,2020-04-03,33437
2016-05-25,21738,9,25453,Nuevo,2016,2016-05-06,2016-05-31,2016-04-12,327467
2021-03-24,21739,10,10378,Segunda Mano,2015,2021-03-09,2021-03-30,2021-02-12,58044
2022-06-14,21740,13,1296,Nuevo,2022,2022-05-22,2022-06-17,2022-04-27,56893
2021-01-13,21741,17,14426,Segunda Mano,2015,2020-12-28,2021-01-15,2020-11-26,18260
2015-12-11,21742,5,25914,Segunda Mano,2008,2015-11-25,2015-12-19,2015-10-27,18770
2018-02-09,21743,7,23109,Segunda Mano,2016,2018-01-15,2018-02-15,2017-12-14,35711
2019-12-31,21744,6,16173,Segunda Mano,2006,2019-12-06,2020-01-06,2019-11-08,22663
2023-06-20,21745,12,23230,Segunda Mano,2022,2023-05-30,2023-06-29,2023-05-01,29062
2022-03-12,21746,5,27632,Segunda Mano,2012,2022-02-17,2022-03-14,2022-01-12,10093
2016-03-11,21747,3,19193,Nuevo,2016,2016-02-19,2016-03-15,2016-01-21,33571
2019-04-24,21748,15,9410,Nuevo,2019,2019-03-25,2019-04-29,2019-02-25,24186
2022-04-07,21749,7,26291,Nuevo,2022,2022-03-21,2022-04-12,2022-02-17,35994
2023-09-25,21750,11,20251,Segunda Mano,2018,2023-08-30,2023-09-26,2023-07-19,21303
2016-02-11,21751,19,13728,Segunda Mano,2005,2016-01-26,2016-02-16,2016-01-06,11224
2016-02-01,21752,13,5151,Segunda Mano,2001,2016-01-12,2016-02-03,2015-12-18,27850
2019-02-14,21753,9,20253,Segunda Mano,2010,2019-02-03,2019-02-18,2019-01-03,168669
2020-10-08,21754,8,18731,Segunda Mano,2016,2020-09-23,2020-10-09,2020-08-26,25216
2017-01-22,21755,9,22202,Segunda Mano,2003,2017-01-06,2017-01-27,2016-12-11,107415
2019-01-29,21756,18,6424,Segunda Mano,2009,2019-01-11,2019-02-02,2018-12-06,18844
2016-06-07,21757,15,2458,Segunda Mano,2012,2016-05-16,2016-06-11,2016-04-12,17374
2021-05-09,21758,10,13934,Segunda Mano,2010,2021-04-21,2021-05-16,2021-04-02,35341
2019-03-07,21759,8,305,Segunda Mano,2005,2019-02-11,2019-03-16,2019-01-10,21846
2015-06-01,21760,14,14295,Segunda Mano,2013,2015-05-07,2015-06-07,2015-04-09,22809
2020-02-28,21761,14,23690,Segunda Mano,2008,2020-01-31,2020-03-05,2020-01-01,20487
2021-03-14,21762,15,320,Nuevo,2021,2021-02-21,2021-03-17,2021-01-18,22713
2019-07-14,21763,9,26809,Segunda Mano,2016,2019-06-24,2019-07-19,2019-05-27,190851
2019-09-14,21764,11,23550,Nuevo,2019,2019-08-23,2019-09-18,2019-07-27,29341
2018-03-20,21765,15,25391,Segunda Mano,2016,2018-03-06,2018-03-26,2018-02-03,21263
2015-09-13,21766,11,11008,Segunda Mano,2003,2015-08-25,2015-09-18,2015-07-25,28421
